# Telegram Play 12.10.3 (70892), base APK SHA-256 6b3565f20af6681172b49cf84915818fb575ace8295cd1de08c4b9a2b3985f5e
C	org.telegram.tgnet.ResultCallback	org.telegram.tgnet.ResultCallback
C	org.telegram.tgnet.SerializedData	org.telegram.tgnet.SerializedData
C	org.telegram.tgnet.TLDataSourceType	org.telegram.tgnet.TLDataSourceType
C	org.telegram.tgnet.TLMethod	org.telegram.tgnet.TLMethod
C	org.telegram.tgnet.TLObject	org.telegram.tgnet.TLObject
C	org.telegram.tgnet.TLParseException	org.telegram.tgnet.TLParseException
C	org.telegram.tgnet.TLRPC$AttachMenuPeerType	org.telegram.tgnet.TLRPC$AttachMenuPeerType
C	org.telegram.tgnet.TLRPC$Audio	org.telegram.tgnet.TLRPC$Audio
C	org.telegram.tgnet.TLRPC$BaseTheme	org.telegram.tgnet.TLRPC$BaseTheme
C	org.telegram.tgnet.TLRPC$Bool	org.telegram.tgnet.TLRPC$Bool
C	org.telegram.tgnet.TLRPC$BotInlineMessage	org.telegram.tgnet.TLRPC$BotInlineMessage
C	org.telegram.tgnet.TLRPC$BotInlineResult	org.telegram.tgnet.TLRPC$BotInlineResult
C	org.telegram.tgnet.TLRPC$ChannelAdminLogEventAction	org.telegram.tgnet.TLRPC$ChannelAdminLogEventAction
C	org.telegram.tgnet.TLRPC$ChannelLocation	org.telegram.tgnet.TLRPC$ChannelLocation
C	org.telegram.tgnet.TLRPC$ChannelParticipant	org.telegram.tgnet.TLRPC$ChannelParticipant
C	org.telegram.tgnet.TLRPC$ChannelParticipantsFilter	org.telegram.tgnet.TLRPC$ChannelParticipantsFilter
C	org.telegram.tgnet.TLRPC$Chat	org.telegram.tgnet.TLRPC$Chat
C	org.telegram.tgnet.TLRPC$ChatFull	org.telegram.tgnet.TLRPC$ChatFull
C	org.telegram.tgnet.TLRPC$ChatInvite	org.telegram.tgnet.TLRPC$ChatInvite
C	org.telegram.tgnet.TLRPC$ChatParticipant	org.telegram.tgnet.TLRPC$ChatParticipant
C	org.telegram.tgnet.TLRPC$ChatParticipants	org.telegram.tgnet.TLRPC$ChatParticipants
C	org.telegram.tgnet.TLRPC$ChatPhoto	org.telegram.tgnet.TLRPC$ChatPhoto
C	org.telegram.tgnet.TLRPC$ChatReactions	org.telegram.tgnet.TLRPC$ChatReactions
C	org.telegram.tgnet.TLRPC$ChatTheme	org.telegram.tgnet.TLRPC$ChatTheme
C	org.telegram.tgnet.TLRPC$DecryptedMessage	org.telegram.tgnet.TLRPC$DecryptedMessage
C	org.telegram.tgnet.TLRPC$DecryptedMessageAction	org.telegram.tgnet.TLRPC$DecryptedMessageAction
C	org.telegram.tgnet.TLRPC$DecryptedMessageMedia	org.telegram.tgnet.TLRPC$DecryptedMessageMedia
C	org.telegram.tgnet.TLRPC$Dialog	org.telegram.tgnet.TLRPC$Dialog
C	org.telegram.tgnet.TLRPC$DialogFilter	org.telegram.tgnet.TLRPC$DialogFilter
C	org.telegram.tgnet.TLRPC$DialogPeer	org.telegram.tgnet.TLRPC$DialogPeer
C	org.telegram.tgnet.TLRPC$DisallowedGiftsSettings	org.telegram.tgnet.TLRPC$DisallowedGiftsSettings
C	org.telegram.tgnet.TLRPC$Document	org.telegram.tgnet.TLRPC$Document
C	org.telegram.tgnet.TLRPC$DocumentAttribute	org.telegram.tgnet.TLRPC$DocumentAttribute
C	org.telegram.tgnet.TLRPC$DraftMessage	org.telegram.tgnet.TLRPC$DraftMessage
C	org.telegram.tgnet.TLRPC$EmojiGameInfo	org.telegram.tgnet.TLRPC$EmojiGameInfo
C	org.telegram.tgnet.TLRPC$EmojiGroup	org.telegram.tgnet.TLRPC$EmojiGroup
C	org.telegram.tgnet.TLRPC$EmojiList	org.telegram.tgnet.TLRPC$EmojiList
C	org.telegram.tgnet.TLRPC$EmojiStatus	org.telegram.tgnet.TLRPC$EmojiStatus
C	org.telegram.tgnet.TLRPC$EncryptedChat	org.telegram.tgnet.TLRPC$EncryptedChat
C	org.telegram.tgnet.TLRPC$EncryptedFile	org.telegram.tgnet.TLRPC$EncryptedFile
C	org.telegram.tgnet.TLRPC$EncryptedMessage	org.telegram.tgnet.TLRPC$EncryptedMessage
C	org.telegram.tgnet.TLRPC$FileLocation	org.telegram.tgnet.TLRPC$FileLocation
C	org.telegram.tgnet.TLRPC$GeoPoint	org.telegram.tgnet.TLRPC$GeoPoint
C	org.telegram.tgnet.TLRPC$GlobalPrivacySettings	org.telegram.tgnet.TLRPC$GlobalPrivacySettings
C	org.telegram.tgnet.TLRPC$GroupCall	org.telegram.tgnet.TLRPC$GroupCall
C	org.telegram.tgnet.TLRPC$GroupCallMessage	org.telegram.tgnet.TLRPC$GroupCallMessage
C	org.telegram.tgnet.TLRPC$GroupCallParticipant	org.telegram.tgnet.TLRPC$GroupCallParticipant
C	org.telegram.tgnet.TLRPC$InlineQueryPeerType	org.telegram.tgnet.TLRPC$InlineQueryPeerType
C	org.telegram.tgnet.TLRPC$InputChannel	org.telegram.tgnet.TLRPC$InputChannel
C	org.telegram.tgnet.TLRPC$InputCheckPasswordSRP	org.telegram.tgnet.TLRPC$InputCheckPasswordSRP
C	org.telegram.tgnet.TLRPC$InputDocument	org.telegram.tgnet.TLRPC$InputDocument
C	org.telegram.tgnet.TLRPC$InputEncryptedFile	org.telegram.tgnet.TLRPC$InputEncryptedFile
C	org.telegram.tgnet.TLRPC$InputFile	org.telegram.tgnet.TLRPC$InputFile
C	org.telegram.tgnet.TLRPC$InputFileLocation	org.telegram.tgnet.TLRPC$InputFileLocation
C	org.telegram.tgnet.TLRPC$InputGeoPoint	org.telegram.tgnet.TLRPC$InputGeoPoint
C	org.telegram.tgnet.TLRPC$InputGroupCall	org.telegram.tgnet.TLRPC$InputGroupCall
C	org.telegram.tgnet.TLRPC$InputMedia	org.telegram.tgnet.TLRPC$InputMedia
C	org.telegram.tgnet.TLRPC$InputPeer	org.telegram.tgnet.TLRPC$InputPeer
C	org.telegram.tgnet.TLRPC$InputPhoto	org.telegram.tgnet.TLRPC$InputPhoto
C	org.telegram.tgnet.TLRPC$InputQuickReplyShortcut	org.telegram.tgnet.tl.TL_aicompose$InputAiComposeTone
C	org.telegram.tgnet.TLRPC$InputReplyTo	org.telegram.tgnet.TLRPC$InputReplyTo
C	org.telegram.tgnet.TLRPC$InputSecureFile	org.telegram.tgnet.TLRPC$InputSecureFile
C	org.telegram.tgnet.TLRPC$InputStickerSet	org.telegram.tgnet.TLRPC$InputStickerSet
C	org.telegram.tgnet.TLRPC$InputStorePaymentPurpose	org.telegram.tgnet.TLRPC$InputStorePaymentPurpose
C	org.telegram.tgnet.TLRPC$InputUser	org.telegram.tgnet.TLRPC$InputUser
C	org.telegram.tgnet.TLRPC$InputWallPaper	org.telegram.tgnet.TLRPC$InputWallPaper
C	org.telegram.tgnet.TLRPC$InputWebFileLocation	org.telegram.tgnet.TLRPC$InputWebFileLocation
C	org.telegram.tgnet.TLRPC$JSONValue	org.telegram.tgnet.TLRPC$JSONValue
C	org.telegram.tgnet.TLRPC$JoinChatBotResult	org.telegram.tgnet.TLRPC$JoinChatBotResult
C	org.telegram.tgnet.TLRPC$LangPackString	org.telegram.tgnet.TLRPC$LangPackString
C	org.telegram.tgnet.TLRPC$Message	org.telegram.tgnet.TLRPC$Message
C	org.telegram.tgnet.TLRPC$MessageAction	org.telegram.tgnet.TLRPC$MessageAction
C	org.telegram.tgnet.TLRPC$MessageEntity	org.telegram.tgnet.TLRPC$MessageEntity
C	org.telegram.tgnet.TLRPC$MessageExtendedMedia	org.telegram.tgnet.TLRPC$MessageExtendedMedia
C	org.telegram.tgnet.TLRPC$MessageFwdHeader	org.telegram.tgnet.TLRPC$MessageFwdHeader
C	org.telegram.tgnet.TLRPC$MessageMedia	org.telegram.tgnet.TLRPC$MessageMedia
C	org.telegram.tgnet.TLRPC$MessagePeerReaction	org.telegram.tgnet.TLRPC$MessagePeerReaction
C	org.telegram.tgnet.TLRPC$MessagePeerVote	org.telegram.tgnet.TLRPC$MessagePeerVote
C	org.telegram.tgnet.TLRPC$MessageReactions	org.telegram.tgnet.TLRPC$MessageReactions
C	org.telegram.tgnet.TLRPC$MessageReactor	org.telegram.tgnet.TLRPC$TL_messageReactor
C	org.telegram.tgnet.TLRPC$MessageReplyHeader	org.telegram.tgnet.TLRPC$MessageReplyHeader
C	org.telegram.tgnet.TLRPC$MessagesFilter	org.telegram.tgnet.TLRPC$MessagesFilter
C	org.telegram.tgnet.TLRPC$NotificationSound	org.telegram.tgnet.TLRPC$NotificationSound
C	org.telegram.tgnet.TLRPC$NotifyPeer	org.telegram.tgnet.TLRPC$NotifyPeer
C	org.telegram.tgnet.TLRPC$PasswordKdfAlgo	org.telegram.tgnet.TLRPC$PasswordKdfAlgo
C	org.telegram.tgnet.TLRPC$PaymentForm	org.telegram.tgnet.TLRPC$PaymentForm
C	org.telegram.tgnet.TLRPC$PaymentReceipt	org.telegram.tgnet.TLRPC$PaymentReceipt
C	org.telegram.tgnet.TLRPC$Peer	org.telegram.tgnet.TLRPC$Peer
C	org.telegram.tgnet.TLRPC$PeerColor	org.telegram.tgnet.TLRPC$PeerColor
C	org.telegram.tgnet.TLRPC$PeerLocated	org.telegram.tgnet.TLRPC$PeerLocated
C	org.telegram.tgnet.TLRPC$PeerNotifySettings	org.telegram.tgnet.TLRPC$PeerNotifySettings
C	org.telegram.tgnet.TLRPC$PeerSettings	org.telegram.tgnet.TLRPC$PeerSettings
C	org.telegram.tgnet.TLRPC$PhoneCallDiscardReason	org.telegram.tgnet.TLRPC$PhoneCallDiscardReason
C	org.telegram.tgnet.TLRPC$PhoneConnection	org.telegram.tgnet.TLRPC$PhoneConnection
C	org.telegram.tgnet.TLRPC$Photo	org.telegram.tgnet.TLRPC$Photo
C	org.telegram.tgnet.TLRPC$PhotoSize	org.telegram.tgnet.TLRPC$PhotoSize
C	org.telegram.tgnet.TLRPC$Poll	org.telegram.tgnet.TLRPC$Poll
C	org.telegram.tgnet.TLRPC$PollAnswer	org.telegram.tgnet.TLRPC$PollAnswer
C	org.telegram.tgnet.TLRPC$PollAnswerVoters	org.telegram.tgnet.TLRPC$PollAnswerVoters
C	org.telegram.tgnet.TLRPC$PollResults	org.telegram.tgnet.TLRPC$PollResults
C	org.telegram.tgnet.TLRPC$PrivacyKey	org.telegram.tgnet.TLRPC$PrivacyKey
C	org.telegram.tgnet.TLRPC$PrivacyRule	org.telegram.tgnet.TLRPC$PrivacyRule
C	org.telegram.tgnet.TLRPC$ProfileTab	org.telegram.tgnet.TLRPC$ProfileTab
C	org.telegram.tgnet.TLRPC$Reaction	org.telegram.tgnet.TLRPC$Reaction
C	org.telegram.tgnet.TLRPC$RecentMeUrl	org.telegram.tgnet.TLRPC$RecentMeUrl
C	org.telegram.tgnet.TLRPC$ReplyMarkup	org.telegram.tgnet.TLRPC$ReplyMarkup
C	org.telegram.tgnet.TLRPC$RequestPeerType	org.telegram.tgnet.TLRPC$RequestPeerType
C	org.telegram.tgnet.TLRPC$RestrictionReason	org.telegram.tgnet.TLRPC$RestrictionReason
C	org.telegram.tgnet.TLRPC$SavedMusic	org.telegram.tgnet.TLRPC$SavedMusic
C	org.telegram.tgnet.TLRPC$SearchPostsFlood	org.telegram.tgnet.TLRPC$SearchPostsFlood
C	org.telegram.tgnet.TLRPC$SecureFile	org.telegram.tgnet.TLRPC$SecureFile
C	org.telegram.tgnet.TLRPC$SecurePasswordKdfAlgo	org.telegram.tgnet.TLRPC$SecurePasswordKdfAlgo
C	org.telegram.tgnet.TLRPC$SecurePlainData	org.telegram.tgnet.TLRPC$SecurePlainData
C	org.telegram.tgnet.TLRPC$SecureRequiredType	org.telegram.tgnet.TLRPC$SecureRequiredType
C	org.telegram.tgnet.TLRPC$SecureValueError	org.telegram.tgnet.TLRPC$SecureValueError
C	org.telegram.tgnet.TLRPC$SecureValueType	org.telegram.tgnet.TLRPC$SecureValueType
C	org.telegram.tgnet.TLRPC$SendMessageAction	org.telegram.tgnet.TLRPC$SendMessageAction
C	org.telegram.tgnet.TLRPC$StickerSet	org.telegram.tgnet.TLRPC$StickerSet
C	org.telegram.tgnet.TLRPC$StickerSetCovered	org.telegram.tgnet.TLRPC$StickerSetCovered
C	org.telegram.tgnet.TLRPC$SuggestedPost	org.telegram.tgnet.TLRPC$SuggestedPost
C	org.telegram.tgnet.TLRPC$TL_accountDaysTTL	org.telegram.tgnet.TLRPC$TL_accountDaysTTL
C	org.telegram.tgnet.TLRPC$TL_attachMenuBot	org.telegram.tgnet.TLRPC$TL_attachMenuBot
C	org.telegram.tgnet.TLRPC$TL_attachMenuBotIcon	org.telegram.tgnet.TLRPC$TL_attachMenuBotIcon
C	org.telegram.tgnet.TLRPC$TL_attachMenuBotIconColor	org.telegram.tgnet.TLRPC$TL_attachMenuBotIconColor
C	org.telegram.tgnet.TLRPC$TL_attachMenuBot_layer140	org.telegram.tgnet.TLRPC$TL_attachMenuBot_layer140
C	org.telegram.tgnet.TLRPC$TL_attachMenuBot_layer162	org.telegram.tgnet.TLRPC$TL_attachMenuBot_layer162
C	org.telegram.tgnet.TLRPC$TL_attachMenuBots	org.telegram.tgnet.TLRPC$TL_attachMenuBots
C	org.telegram.tgnet.TLRPC$TL_attachMenuBotsBot	org.telegram.tgnet.TLRPC$TL_attachMenuBotsBot
C	org.telegram.tgnet.TLRPC$TL_attachMenuBotsNotModified	org.telegram.tgnet.TLRPC$TL_attachMenuBotsNotModified
C	org.telegram.tgnet.TLRPC$TL_attachMenuPeerTypeBotPM	org.telegram.tgnet.TLRPC$TL_attachMenuPeerTypeBotPM
C	org.telegram.tgnet.TLRPC$TL_attachMenuPeerTypeBroadcast	org.telegram.tgnet.TLRPC$TL_attachMenuPeerTypeBroadcast
C	org.telegram.tgnet.TLRPC$TL_attachMenuPeerTypeChat	org.telegram.tgnet.TLRPC$TL_attachMenuPeerTypeChat
C	org.telegram.tgnet.TLRPC$TL_attachMenuPeerTypePM	org.telegram.tgnet.TLRPC$TL_attachMenuPeerTypePM
C	org.telegram.tgnet.TLRPC$TL_attachMenuPeerTypeSameBotPM	org.telegram.tgnet.TLRPC$TL_attachMenuPeerTypeSameBotPM
C	org.telegram.tgnet.TLRPC$TL_audioEncrypted	org.telegram.tgnet.TLRPC$TL_audioEncrypted
C	org.telegram.tgnet.TLRPC$TL_auth_authorization	org.telegram.tgnet.TLRPC$TL_auth_authorization
C	org.telegram.tgnet.TLRPC$TL_auth_authorizationSignUpRequired	org.telegram.tgnet.TLRPC$TL_auth_authorizationSignUpRequired
C	org.telegram.tgnet.TLRPC$TL_auth_codeTypeCall	org.telegram.tgnet.TLRPC$TL_auth_codeTypeCall
C	org.telegram.tgnet.TLRPC$TL_auth_codeTypeFlashCall	org.telegram.tgnet.TLRPC$TL_auth_codeTypeFlashCall
C	org.telegram.tgnet.TLRPC$TL_auth_codeTypeFragmentSms	org.telegram.tgnet.TLRPC$TL_auth_codeTypeFragmentSms
C	org.telegram.tgnet.TLRPC$TL_auth_codeTypeMissedCall	org.telegram.tgnet.TLRPC$TL_auth_codeTypeMissedCall
C	org.telegram.tgnet.TLRPC$TL_auth_codeTypeSms	org.telegram.tgnet.TLRPC$TL_auth_codeTypeSms
C	org.telegram.tgnet.TLRPC$TL_auth_loggedOut	org.telegram.tgnet.TLRPC$TL_auth_loggedOut
C	org.telegram.tgnet.TLRPC$TL_auth_passwordRecovery	org.telegram.tgnet.TLRPC$TL_auth_passwordRecovery
C	org.telegram.tgnet.TLRPC$TL_auth_sentCode	org.telegram.tgnet.TLRPC$TL_auth_sentCode
C	org.telegram.tgnet.TLRPC$TL_auth_sentCodePaymentRequired	org.telegram.tgnet.TLRPC$TL_auth_sentCodePaymentRequired
C	org.telegram.tgnet.TLRPC$TL_auth_sentCodeSuccess	org.telegram.tgnet.TLRPC$TL_auth_sentCodeSuccess
C	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeApp	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeApp
C	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeCall	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeCall
C	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeEmailCode	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeEmailCode
C	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeFlashCall	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeFlashCall
C	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeFragmentSms	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeFragmentSms
C	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeMissedCall	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeMissedCall
C	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeSetUpEmailRequired	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeSetUpEmailRequired
C	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeSms	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeSms
C	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeSmsPhrase	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeSmsPhrase
C	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeSmsWord	org.telegram.tgnet.TLRPC$TL_auth_sentCodeTypeSmsWord
C	org.telegram.tgnet.TLRPC$TL_authorization	org.telegram.tgnet.TLRPC$TL_authorization
C	org.telegram.tgnet.TLRPC$TL_autoDownloadSettings	org.telegram.tgnet.TLRPC$TL_autoDownloadSettings
C	org.telegram.tgnet.TLRPC$TL_availableEffect	org.telegram.tgnet.TLRPC$TL_availableEffect
C	org.telegram.tgnet.TLRPC$TL_availableReaction	org.telegram.tgnet.TLRPC$TL_availableReaction
C	org.telegram.tgnet.TLRPC$TL_bankCardOpenUrl	org.telegram.tgnet.TLRPC$TL_bankCardOpenUrl
C	org.telegram.tgnet.TLRPC$TL_baseThemeArctic	org.telegram.tgnet.TLRPC$TL_baseThemeArctic
C	org.telegram.tgnet.TLRPC$TL_baseThemeClassic	org.telegram.tgnet.TLRPC$TL_baseThemeClassic
C	org.telegram.tgnet.TLRPC$TL_baseThemeDay	org.telegram.tgnet.TLRPC$TL_baseThemeDay
C	org.telegram.tgnet.TLRPC$TL_baseThemeNight	org.telegram.tgnet.TLRPC$TL_baseThemeNight
C	org.telegram.tgnet.TLRPC$TL_baseThemeTinted	org.telegram.tgnet.TLRPC$TL_baseThemeTinted
C	org.telegram.tgnet.TLRPC$TL_boolFalse	org.telegram.tgnet.TLRPC$TL_boolFalse
C	org.telegram.tgnet.TLRPC$TL_boolTrue	org.telegram.tgnet.TLRPC$TL_boolTrue
C	org.telegram.tgnet.TLRPC$TL_botAppNotModified	org.telegram.tgnet.TLRPC$BotApp
C	org.telegram.tgnet.TLRPC$TL_botCommand	org.telegram.tgnet.TLRPC$TL_botCommand
C	org.telegram.tgnet.TLRPC$TL_botCommand_layer227	org.telegram.tgnet.TLRPC$TL_botCommand_layer227
C	org.telegram.tgnet.TLRPC$TL_botInlineMediaResult	org.telegram.tgnet.TLRPC$TL_botInlineMediaResult
C	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaAuto	org.telegram.tgnet.TLRPC$TL_botInlineMessageMediaAuto
